-3.40000E-3,-120.0000E-3,
-3.38000E-3,-120.0000E-3,
-3.36000E-3,-160.00000E-3,
-3.34000E-3,-120.0000E-3,
-3.32000E-3,-120.0000E-3,
-3.30000E-3,-120.0000E-3,
-3.28000E-3,-120.0000E-3,
-3.26000E-3,-160.00000E-3,
-3.24000E-3,-120.0000E-3,
-3.22000E-3,-120.0000E-3,
-3.20000E-3,-79.999998E-3,
-3.18000E-3,-79.999998E-3,
-3.16000E-3,-120.0000E-3,
-3.14000E-3,-120.0000E-3,
-3.12000E-3,-120.0000E-3,
-3.10000E-3,-120.0000E-3,
-3.08000E-3,-79.999998E-3,
-3.06000E-3,-120.0000E-3,
-3.04000E-3,-120.0000E-3,
-3.02000E-3,-120.0000E-3,
-3.00000E-3,-120.0000E-3,
-2.98000E-3,-120.0000E-3,
-2.96000E-3,-79.999998E-3,
-2.94000E-3,-120.0000E-3,
-2.92000E-3,-120.0000E-3,
-2.90000E-3,-79.999998E-3,
-2.88000E-3,-120.0000E-3,
-2.86000E-3,-120.0000E-3,
-2.84000E-3,-120.0000E-3,
-2.82000E-3,-120.0000E-3,
-2.80000E-3,-120.0000E-3,
-2.78000E-3,-120.0000E-3,
-2.76000E-3,-79.999998E-3,
-2.74000E-3,-79.999998E-3,
-2.72000E-3,-120.0000E-3,
-2.7000E-3,-79.999998E-3,
-2.6800E-3,-79.999998E-3,
-2.6600E-3,-79.999998E-3,
-2.6400E-3,-79.999998E-3,
-2.6200E-3,-79.999998E-3,
-2.6000E-3,-79.999998E-3,
-2.5800E-3,-79.999998E-3,
-2.5600E-3,-120.0000E-3,
-2.5400E-3,-120.0000E-3,
-2.5200E-3,-120.0000E-3,
-2.5000E-3,-120.0000E-3,
-2.4800E-3,-120.0000E-3,
-2.4600E-3,-120.0000E-3,
-2.4400E-3,-120.0000E-3,
-2.4200E-3,-120.0000E-3,
-2.4000E-3,-79.999998E-3,
-2.3800E-3,-120.0000E-3,
-2.3600E-3,-79.999998E-3,
-2.3400E-3,-79.999998E-3,
-2.3200E-3,-120.0000E-3,
-2.3000E-3,-120.0000E-3,
-2.2800E-3,-79.999998E-3,
-2.2600E-3,-79.999998E-3,
-2.2400E-3,-79.999998E-3,
-2.2200E-3,-79.999998E-3,
-2.2000E-3,-79.999998E-3,
-2.1800E-3,-79.999998E-3,
-2.1600E-3,-79.999998E-3,
-2.1400E-3,-79.999998E-3,
-2.1200E-3,-79.999998E-3,
-2.1000E-3,-79.999998E-3,
-2.0800E-3,-40.00000E-3,
-2.0600E-3,-40.00000E-3,
-2.0400E-3,-40.00000E-3,
-2.0200E-3,0.0,
-2.0000E-3,-40.00000E-3,
-1.9800E-3,-40.00000E-3,
-1.9600E-3,-40.00000E-3,
-1.9400E-3,-40.00000E-3,
-1.9200E-3,-40.00000E-3,
-1.9000E-3,0.0,
-1.8800E-3,-40.00000E-3,
-1.8600E-3,-40.00000E-3,
-1.8400E-3,-40.00000E-3,
-1.8200E-3,-40.00000E-3,
-1.8000E-3,-40.00000E-3,
-1.7800E-3,-40.00000E-3,
-1.7600E-3,-40.00000E-3,
-1.7400E-3,-79.999998E-3,
-1.7200E-3,-40.00000E-3,
-1.7000E-3,-40.00000E-3,
-1.6800E-3,-40.00000E-3,
-1.6600E-3,-79.999998E-3,
-1.6400E-3,-79.999998E-3,
-1.6200E-3,-79.999998E-3,
-1.6000E-3,-79.999998E-3,
-1.5800E-3,-79.999998E-3,
-1.5600E-3,-79.999998E-3,
-1.5400E-3,-79.999998E-3,
-1.5200E-3,-79.999998E-3,
-1.5000E-3,-79.999998E-3,
-1.4800E-3,-79.999998E-3,
-1.4600E-3,-79.999998E-3,
-1.4400E-3,-79.999998E-3,
-1.4200E-3,-79.999998E-3,
-1.4000E-3,-79.999998E-3,
-1.3800E-3,-79.999998E-3,
-1.3600E-3,-79.999998E-3,
-1.3400E-3,-79.999998E-3,
-1.3200E-3,-79.999998E-3,
-1.3000E-3,-79.999998E-3,
-1.2800E-3,-79.999998E-3,
-1.2600E-3,-79.999998E-3,
-1.2400E-3,-79.999998E-3,
-1.2200E-3,-79.999998E-3,
-1.2000E-3,-79.999998E-3,
-1.1800E-3,-79.999998E-3,
-1.1600E-3,-79.999998E-3,
-1.1400E-3,-40.00000E-3,
-1.1200E-3,-79.999998E-3,
-1.1000E-3,-79.999998E-3,
-1.0800E-3,-79.999998E-3,
-1.0600E-3,-79.999998E-3,
-1.0400E-3,-79.999998E-3,
-1.0200E-3,-79.999998E-3,
-1.0000E-3,-79.999998E-3,
-980.000128E-6,-79.999998E-3,
-960.000092E-6,-40.00000E-3,
-940.000114E-6,-79.999998E-3,
-920.000137E-6,-79.999998E-3,
-900.000101E-6,-79.999998E-3,
-880.000123E-6,-79.999998E-3,
-860.000087E-6,-79.999998E-3,
-840.000110E-6,-79.999998E-3,
-820.000132E-6,-79.999998E-3,
-800.000096E-6,-79.999998E-3,
-780.000119E-6,-79.999998E-3,
-760.000083E-6,-79.999998E-3,
-740.000105E-6,-79.999998E-3,
-720.000127E-6,-79.999998E-3,
-700.000091E-6,-40.00000E-3,
-680.000114E-6,-40.00000E-3,
-660.000136E-6,-40.00000E-3,
-640.000100E-6,0.0,
-620.000123E-6,-40.00000E-3,
-600.000145E-6,-40.00000E-3,
-580.000109E-6,0.0,
-560.000131E-6,0.0,
-540.000095E-6,0.0,
-520.000118E-6,0.0,
-500.000140E-6,-40.00000E-3,
-480.000104E-6,0.0,
-460.000127E-6,-40.00000E-3,
-440.000120E-6,-40.00000E-3,
-420.000113E-6,-40.00000E-3,
-400.00014E-6,-40.00000E-3,
-380.00013E-6,-40.00000E-3,
-360.00012E-6,-40.00000E-3,
-340.00012E-6,560.000002E-3,
-320.00011E-6,919.999957E-3,
-300.00013E-6,1.2800,
-280.00012E-6,1.6400,
-260.00012E-6,1.9600,
-240.00012E-6,2.2000,
-220.00013E-6,2.4000,
-200.00013E-6,2.5200,
-180.00012E-6,2.6000,
-160.00013E-6,2.72000,
-140.0001E-6,2.88000,
-120.0001E-6,3.00000,
-100.0001E-6,3.04000,
-80.000129E-6,3.08000,
-60.000129E-6,3.12000,
-40.00013E-6,3.16000,
-20.0001E-6,3.24000,
-130.9672E-12,3.28000,
19.9999E-6,3.28000,
39.99987E-6,3.28000,
59.999868E-6,3.28000,
79.999867E-6,3.32000,
99.999867E-6,3.36000,
119.9999E-6,3.36000,
139.9999E-6,3.40000,
159.99986E-6,3.36000,
179.99986E-6,3.40000,
199.99986E-6,3.40000,
219.99987E-6,3.40000,
239.99986E-6,3.40000,
259.99986E-6,3.40000,
279.99986E-6,3.40000,
299.99987E-6,3.40000,
319.99988E-6,3.40000,
339.99985E-6,3.40000,
359.99986E-6,3.40000,
379.99987E-6,3.40000,
399.99984E-6,3.40000,
419.999851E-6,3.40000,
439.999858E-6,3.44000,
459.999865E-6,3.40000,
479.999871E-6,3.40000,
499.999849E-6,3.40000,
519.999885E-6,3.40000,
539.999863E-6,3.40000,
559.999840E-6,3.44000,
579.999876E-6,3.40000,
599.999854E-6,3.40000,
619.999832E-6,3.40000,
639.999867E-6,3.40000,
659.999845E-6,3.44000,
679.999823E-6,3.40000,
699.999859E-6,3.44000,
719.999836E-6,3.40000,
739.999872E-6,3.40000,
759.999850E-6,3.40000,
779.999828E-6,3.40000,
799.999863E-6,3.40000,
819.999841E-6,3.40000,
839.999877E-6,3.40000,
859.999855E-6,3.40000,
879.999832E-6,3.40000,
899.999868E-6,3.40000,
919.999846E-6,3.44000,
939.999823E-6,3.40000,
959.999859E-6,3.40000,
979.999895E-6,3.40000,
1.000E-3,3.40000,
1.0200E-3,3.40000,
1.0400E-3,3.40000,
1.0600E-3,3.40000,
1.0800E-3,3.40000,
1.1000E-3,3.40000,
1.1200E-3,3.40000,
1.1400E-3,3.40000,
1.1600E-3,3.40000,
1.1800E-3,3.40000,
1.2000E-3,3.40000,
1.2200E-3,3.40000,
1.2400E-3,3.40000,
1.2600E-3,3.40000,
1.2800E-3,3.40000,
1.3000E-3,3.40000,
1.3200E-3,3.40000,
1.3400E-3,3.44000,
1.3600E-3,3.40000,
1.3800E-3,3.40000,
1.4000E-3,3.40000,
1.4200E-3,3.40000,
1.4400E-3,3.40000,
1.4600E-3,3.40000,
1.4800E-3,3.40000,
1.5000E-3,3.40000,
1.5200E-3,3.40000,
1.5400E-3,3.40000,
1.5600E-3,3.40000,
1.5800E-3,3.40000,
1.6000E-3,3.40000,
1.6200E-3,3.40000,
1.6400E-3,3.40000,
1.6600E-3,3.40000,
1.6800E-3,3.40000,
1.7000E-3,3.40000,
1.7200E-3,3.40000,
1.7400E-3,3.40000,
1.7600E-3,3.40000,
1.7800E-3,3.40000,
1.8000E-3,3.40000,
1.8200E-3,3.40000,
1.8400E-3,3.40000,
1.8600E-3,3.40000,
1.8800E-3,3.40000,
1.9000E-3,3.40000,
1.9200E-3,3.40000,
1.9400E-3,3.40000,
1.9600E-3,3.40000,
1.9800E-3,3.40000,
2.0000E-3,3.40000,
2.0200E-3,3.40000,
2.0400E-3,3.40000,
2.0600E-3,3.40000,
2.0800E-3,3.40000,
2.1000E-3,3.40000,
2.1200E-3,3.40000,
2.1400E-3,3.40000,
2.1600E-3,3.40000,
2.1800E-3,3.40000,
2.2000E-3,3.40000,
2.2200E-3,3.40000,
2.2400E-3,3.40000,
2.2600E-3,3.40000,
2.2800E-3,3.40000,
2.3000E-3,3.40000,
2.3200E-3,3.40000,
2.3400E-3,3.36000,
2.3600E-3,3.36000,
2.3800E-3,3.40000,
2.4000E-3,3.40000,
2.4200E-3,3.40000,
2.4400E-3,3.40000,
2.4600E-3,3.40000,
2.4800E-3,3.40000,
2.5000E-3,3.40000,
2.5200E-3,3.40000,
2.5400E-3,3.40000,
2.5600E-3,3.40000,
2.5800E-3,3.40000,
2.6000E-3,3.40000,
2.6200E-3,3.40000,
2.6400E-3,3.40000,
2.6600E-3,3.36000,
2.6800E-3,3.36000,
2.7000E-3,3.40000,
2.72000E-3,3.40000,
2.74000E-3,3.40000,
2.76000E-3,3.36000,
2.78000E-3,3.36000,
2.80000E-3,3.36000,
2.82000E-3,3.40000,
2.84000E-3,3.36000,
2.86000E-3,3.32000,
2.88000E-3,3.28000,
2.90000E-3,3.20000,
2.92000E-3,3.12000,
2.94000E-3,3.08000,
2.96000E-3,3.00000,
2.98000E-3,2.96000,
3.00000E-3,2.88000,
3.02000E-3,2.84000,
3.04000E-3,2.76000,
3.06000E-3,2.6800,
3.08000E-3,2.6400,
3.10000E-3,2.6000,
3.12000E-3,2.5200,
3.14000E-3,2.4800,
3.16000E-3,2.4400,
3.18000E-3,2.3600,
3.20000E-3,2.3200,
3.22000E-3,2.2800,
3.24000E-3,2.2400,
3.26000E-3,2.2000,
3.28000E-3,2.1200,
3.30000E-3,2.0800,
3.32000E-3,2.0400,
3.34000E-3,2.0000,
3.36000E-3,1.9600,
3.38000E-3,1.9200,
3.40000E-3,1.8800,
3.42000E-3,1.8400,
3.44000E-3,1.8000,
3.46000E-3,1.7600,
3.48000E-3,1.6800,
3.50000E-3,1.6800,
3.52000E-3,1.6400,
3.54000E-3,1.6000,
3.56000E-3,1.5600,
3.58000E-3,1.5200,
3.60000E-3,1.4800,
3.62000E-3,1.4400,
3.64000E-3,1.4000,
3.66000E-3,1.3600,
3.68000E-3,1.3600,
3.70000E-3,1.3200,
3.72000E-3,1.2800,
3.74000E-3,1.2400,
3.76000E-3,1.2400,
3.78000E-3,1.2000,
3.80000E-3,1.1600,
3.82000E-3,1.1200,
3.84000E-3,1.0800,
3.86000E-3,1.0800,
3.88000E-3,1.0400,
3.90000E-3,1.000,
3.92000E-3,959.999979E-3,
3.94000E-3,959.999979E-3,
3.96000E-3,919.999957E-3,
3.98000E-3,919.999957E-3,
4.00000E-3,879.999995E-3,
4.02000E-3,839.999974E-3,
4.04000E-3,839.999974E-3,
4.06000E-3,839.999974E-3,
4.08000E-3,799.999952E-3,
4.10000E-3,759.999990E-3,
4.12000E-3,719.999969E-3,
4.14000E-3,680.000007E-3,
4.16000E-3,680.000007E-3,
4.18000E-3,639.999986E-3,
4.20000E-3,639.999986E-3,
4.22000E-3,639.999986E-3,
4.24000E-3,599.999964E-3,
4.26000E-3,599.999964E-3,
4.28000E-3,560.000002E-3,
4.30000E-3,519.999981E-3,
4.32000E-3,519.999981E-3,
4.34000E-3,479.999989E-3,
4.36000E-3,479.999989E-3,
4.38000E-3,439.999998E-3,
4.40000E-3,439.999998E-3,
4.42000E-3,399.99998E-3,
4.44000E-3,439.999998E-3,
4.46000E-3,399.99998E-3,
4.48000E-3,359.99998E-3,
4.50000E-3,359.99998E-3,
4.52000E-3,359.99998E-3,
4.54000E-3,319.99999E-3,
4.56000E-3,319.99999E-3,
4.58000E-3,319.99999E-3,
4.60000E-3,280.00000E-3,
4.62000E-3,280.00000E-3,
4.64000E-3,239.99999E-3,
4.66000E-3,239.99999E-3,
4.68000E-3,199.99999E-3,
4.70000E-3,199.99999E-3,
4.72000E-3,199.99999E-3,
4.74000E-3,199.99999E-3,
4.76000E-3,160.00000E-3,
4.78000E-3,160.00000E-3,
4.80000E-3,160.00000E-3,
4.82000E-3,120.0000E-3,
4.84000E-3,120.0000E-3,
4.86000E-3,120.0000E-3,
4.88000E-3,79.999998E-3,
4.90000E-3,79.999998E-3,
4.92000E-3,40.00000E-3,
4.94000E-3,40.00000E-3,
4.96000E-3,40.00000E-3,
4.98000E-3,0.0,
5.00000E-3,40.00000E-3,
5.02000E-3,40.00000E-3,
5.04000E-3,40.00000E-3,
5.06000E-3,0.0,
5.08000E-3,0.0,
5.10000E-3,0.0,
5.12000E-3,0.0,
5.14000E-3,0.0,
5.16000E-3,0.0,
5.18000E-3,0.0,
5.20000E-3,0.0,
5.22000E-3,0.0,
5.24000E-3,0.0,
5.26000E-3,40.00000E-3,
5.28000E-3,40.00000E-3,
5.30000E-3,0.0,
5.32000E-3,40.00000E-3,
5.34000E-3,40.00000E-3,
5.36000E-3,40.00000E-3,
5.38000E-3,0.0,
5.40000E-3,0.0,
5.42000E-3,0.0,
5.44000E-3,40.00000E-3,
5.46000E-3,40.00000E-3,
5.48000E-3,40.00000E-3,
5.50000E-3,40.00000E-3,
5.52000E-3,0.0,
5.54000E-3,0.0,
5.56000E-3,0.0,
5.58000E-3,0.0,
5.60000E-3,0.0,
5.62000E-3,-40.00000E-3,
5.64000E-3,0.0,
5.66000E-3,0.0,
5.68000E-3,-40.00000E-3,
5.70000E-3,-40.00000E-3,
5.72000E-3,-40.00000E-3,
5.74000E-3,-40.00000E-3,
5.76000E-3,0.0,
5.78000E-3,0.0,
5.80000E-3,40.00000E-3,
5.82000E-3,0.0,
5.84000E-3,0.0,
5.86000E-3,0.0,
5.88000E-3,-40.00000E-3,
5.90000E-3,-40.00000E-3,
5.92000E-3,-40.00000E-3,
5.94000E-3,-40.00000E-3,
5.96000E-3,-79.999998E-3,
5.98000E-3,-79.999998E-3,
6.00000E-3,-79.999998E-3,
6.02000E-3,-40.00000E-3,
6.04000E-3,-79.999998E-3,
6.06000E-3,-79.999998E-3,
6.08000E-3,-79.999998E-3,
6.10000E-3,-79.999998E-3,
6.12000E-3,-79.999998E-3,
6.14000E-3,-79.999998E-3,
6.16000E-3,-79.999998E-3,
6.18000E-3,-79.999998E-3,
6.20000E-3,-79.999998E-3,
6.22000E-3,-120.0000E-3,
6.24000E-3,-79.999998E-3,
6.26000E-3,-79.999998E-3,
6.28000E-3,-79.999998E-3,
6.30000E-3,-79.999998E-3,
6.32000E-3,-79.999998E-3,
6.34000E-3,-40.00000E-3,
6.36000E-3,-79.999998E-3,
6.38000E-3,-40.00000E-3,
6.40000E-3,-40.00000E-3,
6.42000E-3,-79.999998E-3,
6.44000E-3,-79.999998E-3,
6.46000E-3,-79.999998E-3,
6.48000E-3,-79.999998E-3,
6.50000E-3,-79.999998E-3,
6.52000E-3,-79.999998E-3,
6.54000E-3,-40.00000E-3,
6.56000E-3,-40.00000E-3,
6.58000E-3,-40.00000E-3,
6.60000E-3,-40.00000E-3,
6.62000E-3,-79.999998E-3,
6.64000E-3,-40.00000E-3,
6.66000E-3,-40.00000E-3,
6.68000E-3,-40.00000E-3,
6.70000E-3,-79.999998E-3,
6.72000E-3,-40.00000E-3,
6.74000E-3,-40.00000E-3,
6.76000E-3,-40.00000E-3,
6.78000E-3,-79.999998E-3,
6.80000E-3,-79.999998E-3,
6.82000E-3,-79.999998E-3,
6.84000E-3,-79.999998E-3,
6.86000E-3,-79.999998E-3,
6.88000E-3,-79.999998E-3,
6.90000E-3,-79.999998E-3,
6.92000E-3,-79.999998E-3,
6.94000E-3,-120.0000E-3,
6.96000E-3,-120.0000E-3,
6.98000E-3,-79.999998E-3,
7.00000E-3,-120.0000E-3,
7.02000E-3,-120.0000E-3,
7.04000E-3,-120.0000E-3,
7.06000E-3,-120.0000E-3,
7.08000E-3,-120.0000E-3,
7.10000E-3,-120.0000E-3,
7.12000E-3,-79.999998E-3,
7.14000E-3,-79.999998E-3,
7.16000E-3,-79.999998E-3,
7.18000E-3,-79.999998E-3,
7.20000E-3,-79.999998E-3,
7.22000E-3,-40.00000E-3,
7.24000E-3,-79.999998E-3,
7.26000E-3,0.0,
7.28000E-3,79.999998E-3,
7.30000E-3,79.999998E-3,
7.32000E-3,120.0000E-3,
7.34000E-3,120.0000E-3,
7.36000E-3,239.99999E-3,
7.38000E-3,399.99998E-3,
7.400000E-3,399.99998E-3,
7.420000E-3,479.999989E-3,
7.440000E-3,680.000007E-3,
7.460000E-3,799.999952E-3,
7.480000E-3,879.999995E-3,
7.500000E-3,1.000,
7.520000E-3,1.000,
7.540000E-3,1.0800,
7.560000E-3,1.0400,
7.580000E-3,1.1600,
7.600000E-3,1.2800,
7.620000E-3,1.4400,
7.640000E-3,1.4800,
7.660000E-3,1.6800,
7.680000E-3,1.7600,
7.699999E-3,1.7600,
7.720000E-3,1.7200,
7.740000E-3,1.7200,
7.759999E-3,1.7200,
7.780000E-3,1.6800,
7.800000E-3,1.6800,
7.820000E-3,1.6800,
7.840000E-3,1.6800,
7.859999E-3,1.6800,
7.879999E-3,1.6000,
7.900000E-3,1.5600,
7.920000E-3,1.5200,
7.940000E-3,1.4800,
7.960000E-3,1.4800,
7.979999E-3,1.4000,
7.999999E-3,1.4000,
8.020000E-3,1.3600,
8.040000E-3,1.3200,
8.060000E-3,1.2800,
8.080000E-3,1.2400,
8.099999E-3,1.2400,
8.119999E-3,1.2000,
8.140000E-3,1.1600,
8.160000E-3,1.1200,
8.180000E-3,1.1200,
8.200000E-3,1.0800,
8.219999E-3,1.0800,
